Reference area,MEASURE,TIME_PERIOD,OBS_VALUE
Slovenia,GDPEMP,2017-Q3,103.4216
Slovenia,GDPEMP,2017-Q4,104.821
Slovenia,GDPEMP,2018-Q1,104.1764
Slovenia,GDPEMP,2018-Q2,104.9823
Slovenia,GDPEMP,2018-Q3,105.5834
Slovenia,GDPEMP,2018-Q4,105.3879
Slovenia,GDPEMP,2019-Q1,106.2233
Slovenia,GDPEMP,2019-Q2,105.5182
Slovenia,GDPEMP,2019-Q3,106.0394
Slovenia,GDPEMP,2019-Q4,106.3978
Slovenia,GDPEMP,2020-Q1,102.3874
Slovenia,GDPEMP,2020-Q2,94.71352
Slovenia,GDPEMP,2020-Q3,105.7302
Slovenia,GDPEMP,2020-Q4,102.8197
Slovenia,GDPEMP,2021-Q1,107.248
Slovenia,GDPEMP,2021-Q2,107.6846
Slovenia,GDPEMP,2021-Q3,109.3948
Slovenia,GDPEMP,2021-Q4,109.9102
Slovenia,GDPEMP,2022-Q1,108.7943
Slovenia,GDPEMP,2022-Q2,108.8839
Slovenia,GDPEMP,2022-Q3,108.2994
Slovenia,GDPEMP,2022-Q4,108.2641
Slovenia,GDPEMP,2023-Q1,108.2526
Slovenia,GDPEMP,2023-Q2,109.3063
Slovenia,GDPEMP,2023-Q3,109.1944
Slovenia,GDPEMP,2023-Q4,110.2545
Slovenia,GDPEMP,1996-Q1,4.600441
Slovenia,GDPEMP,1996-Q2,4.490111
Slovenia,GDPEMP,1996-Q3,5.420739
Slovenia,GDPEMP,1996-Q4,6.606633
Slovenia,GDPEMP,1997-Q1,6.99611
Slovenia,GDPEMP,1997-Q2,8.253922
Slovenia,GDPEMP,1997-Q3,6.806024
Slovenia,GDPEMP,1997-Q4,5.195963
Slovenia,GDPEMP,1998-Q1,4.040607
Slovenia,GDPEMP,1998-Q2,2.616204
Slovenia,GDPEMP,1998-Q3,2.934699
Slovenia,GDPEMP,1998-Q4,3.017784
Slovenia,GDPEMP,1999-Q1,3.004567
Slovenia,GDPEMP,1999-Q2,6.355278
Slovenia,GDPEMP,1999-Q3,2.415567
Slovenia,GDPEMP,1999-Q4,3.016398
Slovenia,GDPEMP,2000-Q1,3.350999
Slovenia,GDPEMP,2000-Q2,0.02191141
Slovenia,GDPEMP,2000-Q3,3.809487
Slovenia,GDPEMP,2000-Q4,3.092015
Slovenia,GDPEMP,2001-Q1,2.735636
Slovenia,GDPEMP,2001-Q2,2.686958
Slovenia,GDPEMP,2001-Q3,2.456287
Slovenia,GDPEMP,2001-Q4,3.007607
Slovenia,GDPEMP,2002-Q1,1.626994
Slovenia,GDPEMP,2002-Q2,1.275712
Slovenia,GDPEMP,2002-Q3,1.817679
Slovenia,GDPEMP,2002-Q4,2.35261
Slovenia,GDPEMP,2003-Q1,2.962208
Slovenia,GDPEMP,2003-Q2,3.339838
Slovenia,GDPEMP,2003-Q3,3.657151
Slovenia,GDPEMP,2003-Q4,2.772841
Slovenia,GDPEMP,2004-Q1,4.026435
Slovenia,GDPEMP,2004-Q2,4.069863
Slovenia,GDPEMP,2004-Q3,3.304828
Slovenia,GDPEMP,2004-Q4,3.066709
Slovenia,GDPEMP,2005-Q1,3.324173
Slovenia,GDPEMP,2005-Q2,4.214072
Slovenia,GDPEMP,2005-Q3,4.591393
Slovenia,GDPEMP,2005-Q4,5.765553
Slovenia,GDPEMP,2006-Q1,4.412373
Slovenia,GDPEMP,2006-Q2,4.560091
Slovenia,GDPEMP,2006-Q3,4.634775
Slovenia,GDPEMP,2006-Q4,4.548311
Slovenia,GDPEMP,2007-Q1,5.057305
Slovenia,GDPEMP,2007-Q2,3.868555
Slovenia,GDPEMP,2007-Q3,3.901836
Slovenia,GDPEMP,2007-Q4,2.047603
Slovenia,GDPEMP,2008-Q1,2.590767
Slovenia,GDPEMP,2008-Q2,2.378816
Slovenia,GDPEMP,2008-Q3,0.5363465
Slovenia,GDPEMP,2008-Q4,-2.775895
Slovenia,GDPEMP,2009-Q1,-7.914238
Slovenia,GDPEMP,2009-Q2,-8.382457
Slovenia,GDPEMP,2009-Q3,-6.714538
Slovenia,GDPEMP,2009-Q4,-2.619818
Slovenia,GDPEMP,2010-Q1,1.971609
Slovenia,GDPEMP,2010-Q2,4.107141
Slovenia,GDPEMP,2010-Q3,3.784462
Slovenia,GDPEMP,2010-Q4,4.34808
Slovenia,GDPEMP,2011-Q1,5.411211
Slovenia,GDPEMP,2011-Q2,3.025494
Slovenia,GDPEMP,2011-Q3,2.10683
Slovenia,GDPEMP,2011-Q4,1.408141
Slovenia,GDPEMP,2012-Q1,-1.201087
Slovenia,GDPEMP,2012-Q2,-1.780969
Slovenia,GDPEMP,2012-Q3,-0.8691574
Slovenia,GDPEMP,2012-Q4,-2.727837
Slovenia,GDPEMP,2013-Q1,-1.010016
Slovenia,GDPEMP,2013-Q2,0.2915916
Slovenia,GDPEMP,2013-Q3,-0.5945002
Slovenia,GDPEMP,2013-Q4,2.522069
Slovenia,GDPEMP,2014-Q1,2.393038
Slovenia,GDPEMP,2014-Q2,2.429422
Slovenia,GDPEMP,2014-Q3,2.98335
Slovenia,GDPEMP,2014-Q4,0.6974893
Slovenia,GDPEMP,2015-Q1,0.6785793
Slovenia,GDPEMP,2015-Q2,0.7121183
Slovenia,GDPEMP,2015-Q3,0.2936803
Slovenia,GDPEMP,2015-Q4,0.6803995
Slovenia,GDPEMP,2016-Q1,0.9961097
Slovenia,GDPEMP,2016-Q2,1.187973
Slovenia,GDPEMP,2016-Q3,1.465074
Slovenia,GDPEMP,2016-Q4,1.743466
Slovenia,GDPEMP,2017-Q1,2.378847
Slovenia,GDPEMP,2017-Q2,2.030966
Slovenia,GDPEMP,2017-Q3,1.736248
Slovenia,GDPEMP,2017-Q4,3.029395
Slovenia,GDPEMP,2018-Q1,1.057003
Slovenia,GDPEMP,2018-Q2,1.565274
Slovenia,GDPEMP,2018-Q3,2.090302
Slovenia,GDPEMP,2018-Q4,0.5408971
Slovenia,GDPEMP,2019-Q1,1.964926
Slovenia,GDPEMP,2019-Q2,0.5105624
Slovenia,GDPEMP,2019-Q3,0.4318254
Slovenia,GDPEMP,2019-Q4,0.9582291
Slovenia,GDPEMP,2020-Q1,-3.611221
Slovenia,GDPEMP,2020-Q2,-10.23969
Slovenia,GDPEMP,2020-Q3,-0.2915446
Slovenia,GDPEMP,2020-Q4,-3.36289
Slovenia,GDPEMP,2021-Q1,4.747286
Slovenia,GDPEMP,2021-Q2,13.69503
Slovenia,GDPEMP,2021-Q3,3.466021
Slovenia,GDPEMP,2021-Q4,6.895983
Slovenia,GDPEMP,2022-Q1,1.44184
Slovenia,GDPEMP,2022-Q2,1.113719
Slovenia,GDPEMP,2022-Q3,-1.001394
Slovenia,GDPEMP,2022-Q4,-1.497663
Slovenia,GDPEMP,2023-Q1,-0.4979547
Slovenia,GDPEMP,2023-Q2,0.3879637
Slovenia,GDPEMP,2023-Q3,0.8264329
Slovenia,GDPEMP,2023-Q4,1.838465
Hungary,ULCE,1995-Q1,28.23644
Hungary,ULCE,1995-Q2,28.72509
Hungary,ULCE,1995-Q3,29.04782
Hungary,ULCE,1995-Q4,32.21468
Hungary,ULCE,1996-Q1,33.80153
Hungary,ULCE,1996-Q2,35.39904
Hungary,ULCE,1996-Q3,34.88477
Hungary,ULCE,1996-Q4,38.91515
Hungary,ULCE,1997-Q1,41.86731
Hungary,ULCE,1997-Q2,42.12841
Hungary,ULCE,1997-Q3,41.39474
Hungary,ULCE,1997-Q4,45.61688
Hungary,ULCE,1998-Q1,47.51971
Hungary,ULCE,1998-Q2,47.29758
Hungary,ULCE,1998-Q3,46.42272
Hungary,ULCE,1998-Q4,51.5458
Hungary,ULCE,1999-Q1,50.77588
Hungary,ULCE,1999-Q2,51.12437
Hungary,ULCE,1999-Q3,49.3183
Hungary,ULCE,1999-Q4,54.84071
Hungary,ULCE,2000-Q1,56.21877
Hungary,ULCE,2000-Q2,56.87242
Hungary,ULCE,2000-Q3,56.00875
Hungary,ULCE,2000-Q4,61.40915
Hungary,ULCE,2001-Q1,63.14418
Hungary,ULCE,2001-Q2,63.78253
Hungary,ULCE,2001-Q3,61.99592
Hungary,ULCE,2001-Q4,68.79282
Hungary,ULCE,2002-Q1,68.83507
Hungary,ULCE,2002-Q2,66.64224
Hungary,ULCE,2002-Q3,64.93489
Hungary,ULCE,2002-Q4,73.35709
Hungary,ULCE,2003-Q1,75.67822
Hungary,ULCE,2003-Q2,72.22361
Hungary,ULCE,2003-Q3,70.70825
Hungary,ULCE,2003-Q4,77.83579
Hungary,ULCE,2004-Q1,78.91007
Hungary,ULCE,2004-Q2,78.43466
Hungary,ULCE,2004-Q3,76.31532
Hungary,ULCE,2004-Q4,79.08363
Hungary,ULCE,2005-Q1,84.20276
Hungary,ULCE,2005-Q2,79.28825
Hungary,ULCE,2005-Q3,76.3629
Hungary,ULCE,2005-Q4,82.84831
Hungary,ULCE,2006-Q1,84.05431
Hungary,ULCE,2006-Q2,80.42625
Hungary,ULCE,2006-Q3,79.15933
Hungary,ULCE,2006-Q4,85.50484
Hungary,ULCE,2007-Q1,89.66021
Hungary,ULCE,2007-Q2,85.73334
Hungary,ULCE,2007-Q3,84.19147
Hungary,ULCE,2007-Q4,87.29269
Hungary,ULCE,2008-Q1,93.1787
Hungary,ULCE,2008-Q2,90.02731
Hungary,ULCE,2008-Q3,86.35728
Hungary,ULCE,2008-Q4,93.67976
Hungary,ULCE,2009-Q1,98.58385
Hungary,ULCE,2009-Q2,92.39943
Hungary,ULCE,2009-Q3,86.6537
Hungary,ULCE,2009-Q4,91.59792
Hungary,ULCE,2010-Q1,98.57148
Hungary,ULCE,2010-Q2,90.43479
Hungary,ULCE,2010-Q3,87.64252
Hungary,ULCE,2010-Q4,90.64359
Hungary,ULCE,2011-Q1,97.8959
Hungary,ULCE,2011-Q2,94.11827
Hungary,ULCE,2011-Q3,90.45529
Hungary,ULCE,2011-Q4,92.64229
Hungary,ULCE,2012-Q1,101.1665
Hungary,ULCE,2012-Q2,99.56315
Hungary,ULCE,2012-Q3,95.5805
Hungary,ULCE,2012-Q4,98.24947
Hungary,ULCE,2013-Q1,102.73
Hungary,ULCE,2013-Q2,100.1445
Hungary,ULCE,2013-Q3,94.42882
Hungary,ULCE,2013-Q4,96.54432
Hungary,ULCE,2014-Q1,103.2325
Hungary,ULCE,2014-Q2,100.6002
Hungary,ULCE,2014-Q3,95.53529
Hungary,ULCE,2014-Q4,98.5809
Hungary,ULCE,2015-Q1,104.0879
Hungary,ULCE,2015-Q2,101.3759
Hungary,ULCE,2015-Q3,95.56509
Hungary,ULCE,2015-Q4,98.97103
Hungary,ULCE,2016-Q1,109.381
Hungary,ULCE,2016-Q2,103.4178
Hungary,ULCE,2016-Q3,99.35455
Hungary,ULCE,2016-Q4,103.7757
Hungary,ULCE,2017-Q1,112.8236
Hungary,ULCE,2017-Q2,109.8358
Hungary,ULCE,2017-Q3,104.2258
Hungary,ULCE,2017-Q4,107.9716
Hungary,ULCE,2018-Q1,119.2108
Hungary,ULCE,2018-Q2,112.2614
Hungary,ULCE,2018-Q3,106.9414
Hungary,ULCE,2018-Q4,111.255
Hungary,ULCE,2019-Q1,121.4668
Hungary,ULCE,2019-Q2,116.7853
Hungary,ULCE,2019-Q3,110.3136
Hungary,ULCE,2019-Q4,115.0641
Hungary,ULCE,2020-Q1,124.8703
Hungary,ULCE,2020-Q2,131.6948
Hungary,ULCE,2020-Q3,116.8124
Hungary,ULCE,2020-Q4,121.708
Hungary,ULCE,2021-Q1,135.7923
Hungary,ULCE,2021-Q2,127.4577
Hungary,ULCE,2021-Q3,121.0035
Hungary,ULCE,2021-Q4,125.3356
Hungary,ULCE,2022-Q1,153.7574
Hungary,ULCE,2022-Q2,136.0443
Hungary,ULCE,2022-Q3,135.399
Hungary,ULCE,2022-Q4,145.7084
Hungary,ULCE,2023-Q1,171.4202
Hungary,ULCE,2023-Q2,163.0878
Hungary,ULCE,2023-Q3,155.9737
Ireland,ULCE,1995-Q1,97.22106
Ireland,ULCE,1995-Q2,93.76932
Ireland,ULCE,1995-Q3,93.07627
Ireland,ULCE,1995-Q4,93.25338
Ireland,ULCE,1996-Q1,96.88683
Ireland,ULCE,1996-Q2,92.97122
Ireland,ULCE,1996-Q3,94.83574
Ireland,ULCE,1996-Q4,94.59468
Ireland,ULCE,1997-Q1,99.30265
Ireland,ULCE,1997-Q2,93.64359
Ireland,ULCE,1997-Q3,92.95813
Ireland,ULCE,1997-Q4,92.09005
Ireland,ULCE,1998-Q1,95.99811
Ireland,ULCE,1998-Q2,95.3985
Ireland,ULCE,1998-Q3,95.64359
Ireland,ULCE,1998-Q4,99.57774
Ireland,ULCE,1999-Q1,96.53336
Ireland,ULCE,1999-Q2,98.3738
Ireland,ULCE,1999-Q3,97.90331
Ireland,ULCE,1999-Q4,98.19955
Ireland,ULCE,2000-Q1,99.02074
Ireland,ULCE,2000-Q2,99.61752
Ireland,ULCE,2000-Q3,100.8877
Ireland,ULCE,2000-Q4,103.3792
Ireland,ULCE,2001-Q1,104.1859
Ireland,ULCE,2001-Q2,105.0603
Ireland,ULCE,2001-Q3,109.7091
Ireland,ULCE,2001-Q4,107.0325
Ireland,ULCE,2002-Q1,106.7281
Ireland,ULCE,2002-Q2,107.1336
Ireland,ULCE,2002-Q3,108.7177
Ireland,ULCE,2002-Q4,106.7358
Ireland,ULCE,2003-Q1,112.5463
Ireland,ULCE,2003-Q2,113.1622
Ireland,ULCE,2003-Q3,116.3303
Ireland,ULCE,2003-Q4,110.7095
Ireland,ULCE,2004-Q1,114.5566
Ireland,ULCE,2004-Q2,113.9638
Ireland,ULCE,2004-Q3,118.5516
Ireland,ULCE,2004-Q4,114.0768
Ireland,ULCE,2005-Q1,117.7209
Ireland,ULCE,2005-Q2,118.4683
Ireland,ULCE,2005-Q3,124.2659
Ireland,ULCE,2005-Q4,121.8347
Ireland,ULCE,2006-Q1,123.9093
Ireland,ULCE,2006-Q2,125.254
Ireland,ULCE,2006-Q3,124.4966
Ireland,ULCE,2006-Q4,127.5962
Ireland,ULCE,2007-Q1,123.2239
Ireland,ULCE,2007-Q2,128.5331
Ireland,ULCE,2007-Q3,136.3494
Ireland,ULCE,2007-Q4,137.3359
Ireland,ULCE,2008-Q1,138.2919
Ireland,ULCE,2008-Q2,141.5153
Ireland,ULCE,2008-Q3,139.3722
Ireland,ULCE,2008-Q4,148.6113
Ireland,ULCE,2009-Q1,139.4175
Ireland,ULCE,2009-Q2,135.9017
Ireland,ULCE,2009-Q3,134.6158
Ireland,ULCE,2009-Q4,138.4928
Ireland,ULCE,2010-Q1,127.6135
Ireland,ULCE,2010-Q2,126.3067
Ireland,ULCE,2010-Q3,123.7321
Ireland,ULCE,2010-Q4,125.5125
Ireland,ULCE,2011-Q1,120.8732
Ireland,ULCE,2011-Q2,120.3447
Ireland,ULCE,2011-Q3,120.1144
Ireland,ULCE,2011-Q4,125.4478
Ireland,ULCE,2012-Q1,125.2634
Ireland,ULCE,2012-Q2,119.7489
Ireland,ULCE,2012-Q3,122.3312
Ireland,ULCE,2012-Q4,125.1585
Ireland,ULCE,2013-Q1,127.4379
Ireland,ULCE,2013-Q2,124.1681
Ireland,ULCE,2013-Q3,117.8037
Ireland,ULCE,2013-Q4,125.399
Ireland,ULCE,2014-Q1,121.7268
Ireland,ULCE,2014-Q2,118.1201
Ireland,ULCE,2014-Q3,112.9309
Ireland,ULCE,2014-Q4,118.5533
Ireland,ULCE,2015-Q1,99.10687
Ireland,ULCE,2015-Q2,103.7338
Ireland,ULCE,2015-Q3,97.18792
Ireland,ULCE,2015-Q4,99.97144
Ireland,ULCE,2016-Q1,107.1697
Ireland,ULCE,2016-Q2,108.6515
Ireland,ULCE,2016-Q3,105.4355
Ireland,ULCE,2016-Q4,97.11806
Ireland,ULCE,2017-Q1,106.334
Ireland,ULCE,2017-Q2,106.6201
Ireland,ULCE,2017-Q3,96.9472
Ireland,ULCE,2017-Q4,96.20931
Ireland,ULCE,2018-Q1,100.8265
Ireland,ULCE,2018-Q2,100.748
Ireland,ULCE,2018-Q3,95.77514
Ireland,ULCE,2018-Q4,97.7042
Ireland,ULCE,2019-Q1,103.9707
Ireland,ULCE,2019-Q2,103.1827
Ireland,ULCE,2019-Q3,94.91074
Ireland,ULCE,2019-Q4,99.03081
Ireland,ULCE,2020-Q1,102.1153
Ireland,ULCE,2020-Q2,94.51164
Ireland,ULCE,2020-Q3,84.59259
Ireland,ULCE,2020-Q4,98.33387
Ireland,ULCE,2021-Q1,88.32063
Ireland,ULCE,2021-Q2,89.62107
Ireland,ULCE,2021-Q3,86.25768
Ireland,ULCE,2021-Q4,93.71732
Ireland,ULCE,2022-Q1,92.55237
Ireland,ULCE,2022-Q2,91.12883
Ireland,ULCE,2022-Q3,84.1932
Ireland,ULCE,2022-Q4,90.67049
Ireland,ULCE,2023-Q1,100.384
Ireland,ULCE,2023-Q2,99.05037
Ireland,ULCE,2023-Q3,95.82274
Ireland,ULCE,2023-Q4,105.3266
Estonia,GDPEMP,1995-Q2,-0.3156999
Estonia,GDPEMP,1995-Q3,0.3412095
Estonia,GDPEMP,1995-Q4,0.7484376
Estonia,GDPEMP,1996-Q1,2.388269
Estonia,GDPEMP,1996-Q2,2.387902
Estonia,GDPEMP,1996-Q3,3.759861
Estonia,GDPEMP,1996-Q4,1.718019
Estonia,GDPEMP,1997-Q1,2.539905
Estonia,GDPEMP,1997-Q2,4.974872
Estonia,GDPEMP,1997-Q3,3.571657
Estonia,GDPEMP,1997-Q4,2.429512
Estonia,GDPEMP,1998-Q1,1.052591
Estonia,GDPEMP,1998-Q2,0.320041
Estonia,GDPEMP,1998-Q3,1.434952
Estonia,GDPEMP,1998-Q4,-1.187369
Estonia,GDPEMP,1999-Q1,1.192512
Estonia,GDPEMP,1999-Q2,1.864356
Estonia,GDPEMP,1999-Q3,1.564272
Estonia,GDPEMP,1999-Q4,2.984694
Estonia,GDPEMP,2000-Q1,3.335695
Estonia,GDPEMP,2000-Q2,0.7631524
Estonia,GDPEMP,2000-Q3,1.109691
Estonia,GDPEMP,2000-Q4,3.234213
Estonia,GDPEMP,2001-Q1,1.116004
Estonia,GDPEMP,2001-Q2,0.6737094
Estonia,GDPEMP,2001-Q3,0.2440573
Estonia,GDPEMP,2001-Q4,1.21217
Estonia,GDPEMP,2002-Q1,1.870904
Estonia,GDPEMP,2002-Q2,3.429558
Estonia,GDPEMP,2002-Q3,1.935224
Estonia,GDPEMP,2002-Q4,0.6967094
Estonia,GDPEMP,2003-Q1,2.395349
Estonia,GDPEMP,2003-Q2,1.047277
Estonia,GDPEMP,2003-Q3,-1.146097
Estonia,GDPEMP,2003-Q4,2.123981
Estonia,GDPEMP,2004-Q1,3.408454
Estonia,GDPEMP,2004-Q2,-0.03571959
Estonia,GDPEMP,2004-Q3,3.4234
Estonia,GDPEMP,2004-Q4,1.740544
Estonia,GDPEMP,2005-Q1,0.5002461
Estonia,GDPEMP,2005-Q2,2.092961
Estonia,GDPEMP,2005-Q3,2.915299
Estonia,GDPEMP,2005-Q4,0.8333029
Estonia,GDPEMP,2006-Q1,-0.6341174
Estonia,GDPEMP,2006-Q2,0.862169
Estonia,GDPEMP,2006-Q3,3.31477
Estonia,GDPEMP,2006-Q4,2.029932
Estonia,GDPEMP,2007-Q1,3.621138
Estonia,GDPEMP,2007-Q2,-0.6012836
Estonia,GDPEMP,2007-Q3,0.6044283
Estonia,GDPEMP,2007-Q4,0.018729
Estonia,GDPEMP,2008-Q1,-3.87226
Estonia,GDPEMP,2008-Q2,2.687958
Estonia,GDPEMP,2008-Q3,0.3130653
Estonia,GDPEMP,2008-Q4,-11.38449
Estonia,GDPEMP,2009-Q1,2.761668
Estonia,GDPEMP,2009-Q2,1.432899
Estonia,GDPEMP,2009-Q3,-1.493346
Estonia,GDPEMP,2009-Q4,2.752274
Estonia,GDPEMP,2010-Q1,4.193063
Estonia,GDPEMP,2010-Q2,1.490231
Estonia,GDPEMP,2010-Q3,0.9817747
Estonia,GDPEMP,2010-Q4,-0.8130182
Estonia,GDPEMP,2011-Q1,-0.3705858
Estonia,GDPEMP,2011-Q2,0.7683586
Estonia,GDPEMP,2011-Q3,-0.3760903
Estonia,GDPEMP,2011-Q4,1.094592
Estonia,GDPEMP,2012-Q1,0.007653622
Estonia,GDPEMP,2012-Q2,0.3522865
Estonia,GDPEMP,2012-Q3,-0.1011083
Estonia,GDPEMP,2012-Q4,2.123822
Estonia,GDPEMP,2013-Q1,-1.099809
Estonia,GDPEMP,2013-Q2,-1.861403
Estonia,GDPEMP,2013-Q3,1.453866
Estonia,GDPEMP,2013-Q4,1.318673
Estonia,GDPEMP,2014-Q1,1.306465
Estonia,GDPEMP,2014-Q2,-2.11282
Estonia,GDPEMP,2014-Q3,1.610896
Estonia,GDPEMP,2014-Q4,1.018568
Estonia,GDPEMP,2015-Q1,-2.206074
Estonia,GDPEMP,2015-Q2,0.9363517
Estonia,GDPEMP,2015-Q3,-1.241337
Estonia,GDPEMP,2015-Q4,2.484165
Estonia,GDPEMP,2016-Q1,1.06177
Estonia,GDPEMP,2016-Q2,-2.24339
Estonia,GDPEMP,2016-Q3,2.22102
Estonia,GDPEMP,2016-Q4,3.388402
Estonia,GDPEMP,2017-Q1,-1.282784
Estonia,GDPEMP,2017-Q2,1.696748
Estonia,GDPEMP,2017-Q3,-0.9043377
Estonia,GDPEMP,2017-Q4,0.659875
Estonia,GDPEMP,2018-Q1,2.303855
Estonia,GDPEMP,2018-Q2,-1.173812
Estonia,GDPEMP,2018-Q3,2.239489
Estonia,GDPEMP,2018-Q4,-0.5490929
Estonia,GDPEMP,2019-Q1,2.517728
Estonia,GDPEMP,2019-Q2,0.3450957
Estonia,GDPEMP,2019-Q3,-0.6590154
Estonia,GDPEMP,2019-Q4,-0.8615812
Estonia,GDPEMP,2020-Q1,1.223942
Estonia,GDPEMP,2020-Q2,-1.412356
Estonia,GDPEMP,2020-Q3,5.160645
Estonia,GDPEMP,2020-Q4,1.020493
Estonia,GDPEMP,2021-Q1,3.336058
Estonia,GDPEMP,2021-Q2,2.55101
Estonia,GDPEMP,2021-Q3,-2.336221
Estonia,GDPEMP,2021-Q4,0.398618
Estonia,GDPEMP,2022-Q1,-2.971128
Estonia,GDPEMP,2022-Q2,-1.020226
Estonia,GDPEMP,2022-Q3,-0.7902044
Estonia,GDPEMP,2022-Q4,-2.056902
Estonia,GDPEMP,2023-Q1,-4.708875
Estonia,GDPEMP,2023-Q2,0.9844145
Estonia,GDPEMP,2023-Q3,-0.4038485
Estonia,GDPEMP,2023-Q4,-0.9730116
Türkiye,LCEMP,2007-Q1,12.625
Türkiye,LCEMP,2007-Q2,8.822205
Türkiye,LCEMP,2007-Q3,9.802561
Türkiye,LCEMP,2007-Q4,11.55026
Türkiye,LCEMP,2008-Q1,9.786534
Türkiye,LCEMP,2008-Q2,11.81923
Türkiye,LCEMP,2008-Q3,10.08825
Türkiye,LCEMP,2008-Q4,8.66884
Türkiye,LCEMP,2009-Q1,9.570971
Türkiye,LCEMP,2009-Q2,6.331047
Türkiye,LCEMP,2009-Q3,4.688004
Türkiye,LCEMP,2009-Q4,3.886542
Türkiye,LCEMP,2010-Q1,6.047736
Türkiye,LCEMP,2010-Q2,7.565474
Türkiye,LCEMP,2010-Q3,9.170392
Türkiye,LCEMP,2010-Q4,10.48307
Türkiye,LCEMP,2011-Q1,8.323909
Türkiye,LCEMP,2011-Q2,9.172302
Türkiye,LCEMP,2011-Q3,9.848694
Türkiye,LCEMP,2011-Q4,9.817371
Türkiye,LCEMP,2012-Q1,11.65686
Türkiye,LCEMP,2012-Q2,13.69228
Türkiye,LCEMP,2012-Q3,12.95482
Türkiye,LCEMP,2012-Q4,11.4497
Türkiye,LCEMP,2013-Q1,9.965968
Türkiye,LCEMP,2013-Q2,9.319995
Türkiye,LCEMP,2013-Q3,10.30779
Türkiye,LCEMP,2013-Q4,11.81883
Türkiye,LCEMP,2014-Q1,11.66765
Türkiye,LCEMP,2014-Q2,10.77997
Türkiye,LCEMP,2014-Q3,11.21879
Türkiye,LCEMP,2014-Q4,11.66851
Türkiye,LCEMP,2015-Q1,8.960443
Türkiye,LCEMP,2015-Q2,11.24952
Türkiye,LCEMP,2015-Q3,12.17652
Türkiye,LCEMP,2015-Q4,11.48489
Türkiye,LCEMP,2016-Q1,21.25076
Türkiye,LCEMP,2016-Q2,19.35716
Türkiye,LCEMP,2016-Q3,17.51255
Türkiye,LCEMP,2016-Q4,19.33407
Türkiye,LCEMP,2017-Q1,9.97129
Türkiye,LCEMP,2017-Q2,9.179715
Türkiye,LCEMP,2017-Q3,9.475805
Türkiye,LCEMP,2017-Q4,8.385446
Türkiye,LCEMP,2018-Q1,13.00121
Türkiye,LCEMP,2018-Q2,15.14014
Türkiye,LCEMP,2018-Q3,15.89841
Türkiye,LCEMP,2018-Q4,18.98273
Türkiye,LCEMP,2019-Q1,21.51423
Türkiye,LCEMP,2019-Q2,23.18532
Türkiye,LCEMP,2019-Q3,21.99927
Türkiye,LCEMP,2019-Q4,19.42458
Türkiye,LCEMP,2020-Q1,16.45004
Türkiye,LCEMP,2020-Q2,8.733482
Türkiye,LCEMP,2020-Q3,10.37275
Türkiye,LCEMP,2020-Q4,14.87898
Türkiye,LCEMP,2021-Q1,13.22419
Türkiye,LCEMP,2021-Q2,23.75156
Türkiye,LCEMP,2021-Q3,23.9791
Türkiye,LCEMP,2021-Q4,27.70041
Türkiye,LCEMP,2022-Q1,44.87488
Türkiye,LCEMP,2022-Q2,55.57455
Türkiye,LCEMP,2022-Q3,79.76788
Türkiye,LCEMP,2022-Q4,89.00423
Türkiye,LCEMP,2023-Q1,109.8996
Türkiye,LCEMP,2023-Q2,111.6075
Türkiye,LCEMP,2023-Q3,106.6443
Türkiye,LCEMP,2023-Q4,106.5663
Switzerland,GDPEMP,1996-Q1,1.628205
Switzerland,GDPEMP,1996-Q2,0.6147165
Switzerland,GDPEMP,1996-Q3,-0.1594996
Switzerland,GDPEMP,1996-Q4,0.851558
Switzerland,GDPEMP,1997-Q1,1.582267
Switzerland,GDPEMP,1997-Q2,2.209871
Switzerland,GDPEMP,1997-Q3,3.07745
Switzerland,GDPEMP,1997-Q4,2.681194
Switzerland,GDPEMP,1998-Q1,2.120396
Switzerland,GDPEMP,1998-Q2,2.31821
Switzerland,GDPEMP,1998-Q3,1.217533
Switzerland,GDPEMP,1998-Q4,0.719431
Switzerland,GDPEMP,1999-Q1,0.07025836
Switzerland,GDPEMP,1999-Q2,-0.1115507
Switzerland,GDPEMP,1999-Q3,0.4898025
Switzerland,GDPEMP,1999-Q4,2.787518
Switzerland,GDPEMP,2000-Q1,3.191146
Switzerland,GDPEMP,2000-Q2,3.159692
Switzerland,GDPEMP,2000-Q3,3.733384
Switzerland,GDPEMP,2000-Q4,2.350627
Switzerland,GDPEMP,2001-Q1,1.000121
Switzerland,GDPEMP,2001-Q2,0.8227751
Switzerland,GDPEMP,2001-Q3,-0.2157438
Switzerland,GDPEMP,2001-Q4,-1.721257
Switzerland,GDPEMP,2002-Q1,-0.9130412
Switzerland,GDPEMP,2002-Q2,-0.7366788
Switzerland,GDPEMP,2002-Q3,-0.8604729
Switzerland,GDPEMP,2002-Q4,-0.5878909
Switzerland,GDPEMP,2003-Q1,-0.5277299
Switzerland,GDPEMP,2003-Q2,-0.8823181
Switzerland,GDPEMP,2003-Q3,0.5374062
Switzerland,GDPEMP,2003-Q4,1.999305
Switzerland,GDPEMP,2004-Q1,2.370258
Switzerland,GDPEMP,2004-Q2,3.396953
Switzerland,GDPEMP,2004-Q3,2.131468
Switzerland,GDPEMP,2004-Q4,1.13802
Switzerland,GDPEMP,2005-Q1,1.53301
